created_at,id,text,source,user_id,truncated,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,retweeted_status_id,geo,place,contributors,retweet_count,reply_count,favorite_count,favorited,retweeted,possibly_sensitive,num_hashtags,num_urls,num_mentions,timestamp
Wed Jun 08 18:05:09 +0000 2011,78522970938679296,You have the sweetesssssss lips to kisssssssss forever,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-06-08 20:05:09
Tue Jun 07 18:00:29 +0000 2011,78159406340116480,RT @diplo: Feeding my kids,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,12,0,0,,,,0,0,1,2011-06-07 20:00:29
Tue Jun 07 18:00:17 +0000 2011,78159355895226368,I can't stop listening to green velvet!,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-06-07 20:00:17
Tue Jun 07 17:44:26 +0000 2011,78155367342817281,RT @diplo: in the heart of darkness,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,29,0,0,,,,0,0,1,2011-06-07 19:44:26
Sun Jun 05 10:21:42 +0000 2011,77319174518607874,Can anyone pay my rent today aye!,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-06-05 12:21:42
Sun Jun 05 10:21:41 +0000 2011,77319171276414976,Has any one seen my brain today aye!,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-06-05 12:21:41
Sat Jun 04 17:19:00 +0000 2011,77061803963715584,@nattyannegirl You know who I am. I run this fuckin club,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,189284868,nattyannegirl,,,,,2,0,0,,,,0,0,1,2011-06-04 19:19:00
Sat Jun 04 04:13:57 +0000 2011,76864238672560128,Stripped me bare and watched me Oooooh for love,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-06-04 06:13:57
Fri Jun 03 06:46:19 +0000 2011,76540197256441857,@nattyannegirl I feel dead I want to come home!,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,76515210025906176,189284868,nattyannegirl,,,,,0,0,0,,,,0,0,1,2011-06-03 08:46:19
Fri Jun 03 04:43:34 +0000 2011,76509304206794752,I'm lookin forward to the the day they say we love you the way you are.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-06-03 06:43:34
Fri Jun 03 04:42:22 +0000 2011,76509004343422976,Hope to see you soon in LA LA LAND,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-06-03 06:42:22
Fri Jun 03 04:35:36 +0000 2011,76507302387134464,SHAKE AND POP!,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-06-03 06:35:36
Fri Jun 03 04:34:26 +0000 2011,76507004859977729,"I like electro I like retro I like ghetto, house and techno","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-06-03 06:34:26
Tue May 31 19:40:50 +0000 2011,75647944354828288,RT @rjd2: RT if your lunch salad is fucking grrrrreat,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,12,0,0,,,,0,0,1,2011-05-31 21:40:50
Tue May 31 19:40:04 +0000 2011,75647752939376640,RT @fucktyler: I Am A Fucking Whore,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,328,0,0,,,,0,0,1,2011-05-31 21:40:04
Tue May 31 19:34:19 +0000 2011,75646308131676160,"RT @ctaemployee: And then Maury was like, ""Blue Line, in the case of Purple Line, you ARE the father!""  And Red Line was all ""Bitch, I t ...","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,29,0,0,,,,0,0,1,2011-05-31 21:34:19
Tue May 31 06:52:16 +0000 2011,75454530539634688,Jimmy looks like he could be the anti Christ that's why I'm so turned on,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-31 08:52:16
Mon May 30 20:29:15 +0000 2011,75297740791353345,Lee kissed Jimmy on the lips. I am so jelly,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-30 22:29:15
Mon May 30 20:20:31 +0000 2011,75295543202545664,Oh no I'm getting a cramp before jimmy plays,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-30 22:20:31
Mon May 30 20:10:07 +0000 2011,75292929270358016,Whoa! It's not Jimmy's fault!,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-30 22:10:07
Mon May 30 20:07:33 +0000 2011,75292281204248576,Is it a coincidence Jimmy and Jesus both start with J?,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-30 22:07:33
Mon May 30 19:49:44 +0000 2011,75287798147596288,I'd swim in Jimmy edgar's eyes.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-30 21:49:44
Mon May 30 19:34:49 +0000 2011,75284044203565056,Jimmy you so sexy when you dance,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-30 21:34:49
Mon May 30 19:22:59 +0000 2011,75281068210667520,M.I.a. Wrote that song about Jimmy Edgar,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-30 21:22:59
Mon May 30 18:57:03 +0000 2011,75274538656608256,Jimmy Edgar is here. SEXXX!,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-30 20:57:03
Sun May 29 07:05:34 +0000 2011,74733102777368576,Sex #PushTheMovement  http://t.co/G2UkvlD,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,1,1,0,2011-05-29 09:05:34
Thu May 26 15:15:56 +0000 2011,73769341375614976,RT @spencerkeasey: go 'like' @dfarecords' link on facebook to enter to win a super limited @planningtorock vinyl test pressing! http://o ...,web,36299291,,0,0,,,,,,2,0,0,,,,0,0,3,2011-05-26 17:15:56
Thu May 26 14:46:23 +0000 2011,73761907609309185,i H8 everyone and everything. need to dance it off #MOVEMENT2011 #DEMF,web,36299291,,0,0,,,,,,0,0,0,,,,2,0,0,2011-05-26 16:46:23
Thu May 26 14:09:52 +0000 2011,73752718077997056,#MOVEMENT2011 #DEMF tastes so good!,web,36299291,,0,0,,,,,,0,0,0,,,,2,0,0,2011-05-26 16:09:52
Thu May 26 14:09:27 +0000 2011,73752611949514752,never been more over boys right now. I DON'T CAAAREEE!,web,36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-26 16:09:27
Thu May 26 11:42:51 +0000 2011,73715716582424576,"RT @smashingmag: We're giving away 5x Zootool Image Bookmarking iPhone App (http://bit.ly/k6FVkD). If you want one, just RT this msg!","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,225,0,0,,,,0,0,1,2011-05-26 13:42:51
Thu May 26 05:12:17 +0000 2011,73617429472870400,Can smell the weed already #DEMF #MOVEMENT2011 Oh! It's just the train.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,2,0,0,2011-05-26 07:12:17
Wed May 25 04:46:05 +0000 2011,73248447691632641,RT @chandanareddy: Can I just say that I'm super pumped for demf!?! #movement2011 #Detroit,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,1,0,0,,,,2,0,1,2011-05-25 06:46:05
Tue May 24 02:34:13 +0000 2011,72852872546627584,RT @paxahau: RT @amonly: We're giving away 2 tickets to the Movement Festival this weekend. RT this message for a chance to win! #moveme ...,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,29,0,0,,,,1,0,2,2011-05-24 04:34:13
Mon May 23 22:08:00 +0000 2011,72785879764189184,"RT @Jacky_Jack_jack: Love urself, believe in the ocean","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,21,0,0,,,,0,0,1,2011-05-24 00:08:00
Mon May 23 16:23:45 +0000 2011,72699243965579264,Omg! Calf Tatt,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-23 18:23:45
Mon May 23 16:14:36 +0000 2011,72696944887218176,RT @PLANNINGTOROCK: my new album W is finally out today after almost four years in the making - thanks so much for all the amazing feedb ...,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,12,0,0,,,,0,0,1,2011-05-23 18:14:36
Mon May 23 16:12:18 +0000 2011,72696365850968065,These people ain't evil enough!,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-23 18:12:18
Mon May 23 10:21:49 +0000 2011,72608161793703936,Baby rides for love.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-23 12:21:49
Mon May 23 10:21:24 +0000 2011,72608057267453952,"Made me scream, deep, for Love","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-23 12:21:24
Mon May 23 10:20:52 +0000 2011,72607922676432896,"Baby wants to ride, for love","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-23 12:20:52
Mon May 23 05:06:12 +0000 2011,72528735823339520,And Elizabeth Is the alligator queen#swamppeople,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-23 07:06:12
Mon May 23 05:05:04 +0000 2011,72528447997616128,#swamppeople,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,1,0,0,2011-05-23 07:05:04
Mon May 23 05:04:08 +0000 2011,72528213083045888,I'm the alligator bandit,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-23 07:04:08
Mon May 23 04:25:37 +0000 2011,72518521128620032,"Too many Michaels, I want Craig","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-23 06:25:37
Sun May 22 22:17:41 +0000 2011,72425929107976192,RT @paxahau: Hope you all realize that your 5 days away from having the most amazing 3 day eargasm of 2011. #movement2011,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,12,0,0,,,,1,0,1,2011-05-23 00:17:41
Sun May 22 22:16:05 +0000 2011,72425527117488128,RT @diplo: RT ıf ur tryıng to be naked lıke a hunter n gatherer,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,170,0,0,,,,0,0,1,2011-05-23 00:16:05
Sun May 22 22:14:24 +0000 2011,72425101966049281,@asherperkins I have to go to work at 530. Enjoy your 2 and a half hours of sleep.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,72407433942798336,19697621,asherperkins,,,,,0,0,0,,,,0,0,1,2011-05-23 00:14:24
Sun May 22 19:40:53 +0000 2011,72386468877828096,@chandanareddy Omg these ants are eating me alive,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,72381500057862144,22800578,chandanareddy,,,,,0,0,0,,,,0,0,1,2011-05-22 21:40:53
Sun May 22 19:35:46 +0000 2011,72385181872427008,@asherperkins I'm being dramatic. You should go to work for me till Thursday!,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,72381540453191680,19697621,asherperkins,,,,,0,0,0,,,,0,0,1,2011-05-22 21:35:46
Sun May 22 19:33:51 +0000 2011,72384698491473921,@hihelloBarbie work. And there are ants on my bed and I don't know whyy!,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,72353688085213185,236543042,hihelloGuns,,,,,0,0,0,,,,0,0,0,2011-05-22 21:33:51
Sun May 22 17:16:31 +0000 2011,72350136428281856,Go trade your flip flops for sketchers shape up's @hihelloBarbie knows what I'm talking about. I'm dying.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-22 19:16:31
Sun May 22 17:06:45 +0000 2011,72347678343839744,@eatonjb omg! I used to be a photo major! I want it!,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,72346024592670720,15664731,eatonjb,,,,,0,0,0,,,,0,0,1,2011-05-22 19:06:45
Sun May 22 17:06:06 +0000 2011,72347514325573632,"RT @andrestowersNY: The father, the son and the holy spirit= Villalobos, Sven Vath, Richie Hawtin #movement2011","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,3,0,0,,,,1,0,1,2011-05-22 19:06:06
Sun May 22 16:59:32 +0000 2011,72345864340897792,My birthday is in 3 and a half weeks. I'm dying,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-22 18:59:32
Sun May 22 16:57:02 +0000 2011,72345232955539457,I'm dying #MOVEMENT2011 #DEMF,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,2,0,0,2011-05-22 18:57:02
Sun May 22 11:04:21 +0000 2011,72256479100551169,"RT @grahamelliot: @morecupcakes hey y'all, up for doing Lolla again this year?","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,3,0,0,,,,0,0,2,2011-05-22 13:04:21
Sun May 22 10:52:33 +0000 2011,72253510011465728,RT @paxahau: RT @electrosoul120: Cant stop thinking abt #Movement2011 nxt wknd! @paxahau takin this festival to the next level w/o forge ...,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,3,0,0,,,,1,0,2,2011-05-22 12:52:33
Sun May 22 10:52:14 +0000 2011,72253427501117440,RT @SeMeNSPeRmS: Crapturrrrrrrr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,1,0,0,,,,0,0,1,2011-05-22 12:52:14
Fri May 20 22:02:57 +0000 2011,71697446224412672,RT @fucktyler: 666,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,354,0,0,,,,0,0,1,2011-05-21 00:02:57
Fri May 20 13:27:20 +0000 2011,71567685976207360,I'm sick of this shit give me #DEMF #Movement2011,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,2,0,0,2011-05-20 15:27:20
Fri May 20 04:29:29 +0000 2011,71432329473703936,RT @SeMeNSPeRmS: It's yer boy!,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,1,0,0,,,,0,0,1,2011-05-20 06:29:29
Wed May 18 10:14:33 +0000 2011,70794392650264577,RT @ZEBsDEAD: i hate myself and i want to die,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,5,0,0,,,,0,0,1,2011-05-18 12:14:33
Tue May 17 16:08:51 +0000 2011,70521167945011200,I put on the breaks,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-17 18:08:51
Tue May 17 16:08:29 +0000 2011,70521075494170624,We break to easily,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-17 18:08:29
Tue May 17 16:08:05 +0000 2011,70520975464210432,You break to easily,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-17 18:08:05
Tue May 17 16:07:38 +0000 2011,70520863589539840,I break to easily,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-17 18:07:38
Tue May 17 16:07:01 +0000 2011,70520705980170240,Don't be surprised I'm ripping out my eyes. I'm on fire.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-17 18:07:01
Tue May 17 16:03:38 +0000 2011,70519857342459905,Don't be surprised if I'm ripping out my eyes. I'm on fire.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-17 18:03:38
Mon May 16 19:43:49 +0000 2011,70212879097409536,@hihelloBarbie I just saw more sketchers shape ups.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,236543042,hihelloGuns,,,,,0,0,0,,,,0,0,0,2011-05-16 21:43:49
Sun May 15 01:18:46 +0000 2011,69572394246873088,@hihelloBarbie duh. I bought you a pair today.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,69571706938867713,236543042,hihelloGuns,,,,,0,0,0,,,,0,0,0,2011-05-15 03:18:46
Sat May 14 20:53:14 +0000 2011,69505574202646528,@hihelloBarbie lol fuq dat shit,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,69418304585998337,236543042,hihelloGuns,,,,,0,0,0,,,,0,0,0,2011-05-14 22:53:14
Sat May 14 20:52:28 +0000 2011,69505378144100352,Devil take you,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-14 22:52:28
Sat May 14 20:51:20 +0000 2011,69505093069832192,@leslie_morrison mmm “@SeMeNSPeRmS: 'hotter than sex and candlewax'”,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,30520917,leslie_morrison,,,,,0,0,0,,,,0,0,2,2011-05-14 22:51:20
Sat May 14 14:36:37 +0000 2011,69410793833246721,Am I the only one who doesn't have a pair of sketchers shape-ups?,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,1,0,0,,,,0,0,0,2011-05-14 16:36:37
Sat May 14 14:19:49 +0000 2011,69406564515184640,Lauren has no taste in men.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-14 16:19:49
Sat May 14 05:19:08 +0000 2011,69270498739105794,Danca do zumbi!,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-14 07:19:08
Sat May 14 05:16:06 +0000 2011,69269736650842112,Fuck my lovescope!,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-14 07:16:06
Sat May 14 04:49:20 +0000 2011,69262999659089920,This some vampire nightclub shit right here.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-14 06:49:20
Fri May 13 20:13:53 +0000 2011,69133280313753600,JACK BEASLEY?!,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-13 22:13:53
Fri May 13 04:49:40 +0000 2011,68900696891731968,I've seen too many feet today,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-13 06:49:40
Thu May 12 02:18:58 +0000 2011,68500384351653888,Mega babe,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-12 04:18:58
Wed May 11 19:47:27 +0000 2011,68401854098317312,I'm on the red line,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-11 21:47:27
Wed May 11 19:45:40 +0000 2011,68401403982389248,The writin on tha walls been beat into a pulp,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-11 21:45:40
Wed May 11 18:22:17 +0000 2011,68380420189855744,RT @mattiaslysgaard: #ifonlyuknew u'd be flattered by my obsession with u.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,1,0,0,,,,1,0,1,2011-05-11 20:22:17
Wed May 11 05:22:39 +0000 2011,68184220710879233,I wanna stay just like this,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-11 07:22:39
Wed May 11 05:22:21 +0000 2011,68184145607659520,RT @brenteverett: Gonna take a quick shower and wash the balls. Be right Back,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,3,0,0,,,,0,0,1,2011-05-11 07:22:21
Tue May 10 10:50:35 +0000 2011,67904360767700992,"RT @blaqstarrish: If I paid attention to what others were thinking, the heart in me would die.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,3,0,0,,,,0,0,0,2011-05-10 12:50:35
Sun May 08 19:43:21 +0000 2011,67313660309155840,RT @SeMeNSPeRmS: Take 'em off slower... s.l.o.w.e.r... s..l..o..w..e..r...,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,1,0,0,,,,0,0,1,2011-05-08 21:43:21
Sun May 08 19:42:34 +0000 2011,67313461612392449,RT @ChrisPorterXXX: I'm gonna pretend to be Christ on May 21st. I wonder if the Christians will fall for it.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,4,0,0,,,,0,0,0,2011-05-08 21:42:34
Fri May 06 13:33:31 +0000 2011,66495809952301056,RT @ChrisPorterXXX: Yo the lezi sex on Real World this week was cray cray.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,1,0,0,,,,0,0,0,2011-05-06 15:33:31
Fri May 06 04:15:14 +0000 2011,66355315825848320,Get me out of these girl jeans,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-06 06:15:14
Fri May 06 04:09:03 +0000 2011,66353757042130944,Boy don't you know take it slow,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-06 06:09:03
Thu May 05 20:31:21 +0000 2011,66238573640294400,Fuckin fat camp!,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-05 22:31:21
Thu May 05 14:35:49 +0000 2011,66149100965470208,Feel this wave crashing down. Push me deep Into the ground.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-05 16:35:49
Sun May 01 19:06:18 +0000 2011,64767618539728897,I am wrapped in gold gift ribbons.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-05-01 21:06:18
Sun May 01 18:58:48 +0000 2011,64765731589464064,RT @diplo: am i strange?,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,42,0,0,,,,0,0,1,2011-05-01 20:58:48
Sat Apr 30 20:32:43 +0000 2011,64426979063107584,RT @SeMeNSPeRmS: Ratty boy,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,1,0,0,,,,0,0,1,2011-04-30 22:32:43
Sat Apr 30 20:30:02 +0000 2011,64426303155220480,RT @SeMeNSPeRmS: Licky Weeks,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,1,0,0,,,,0,0,1,2011-04-30 22:30:02
Sat Apr 30 20:29:16 +0000 2011,64426111605551104,RT @mattiaslysgaard: DIPLO!!!,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,1,0,0,,,,0,0,1,2011-04-30 22:29:16
Sat Apr 30 20:22:38 +0000 2011,64424443216273408,I pump the blood up in that dick.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",36299291,,0,0,,,,,,0,0,0,,,,0,0,0,2011-04-30 22:22:38
